净值日期,桃花岛量化对冲二号,泓倍期权套利1号,格量稳健一号,玉数,天演6号,品赋火炬,明汯,歆享富诚三期,fof,沪深300,组合基金
2017-04-28,,,,,,,,,,,
2017-05-02,,,,,,,,1.0,1.0,0.9961565175772928,0.9996303337558091
2017-05-03,,,,,,,,1.0,1.0,0.9922158531431811,0.9995775215033664
2017-05-04,,,,,,,,1.0,1.0,0.9896485797109361,0.9995247064616426
2017-05-05,,,,,,,,1.0,1.0,0.9831919124037272,0.9979377407401021
2017-05-08,,,,,,,,1.0003998400639744,1.0003998400639744,0.976123932970535,0.9975673115714511
2017-05-09,,,,,,,,1.0007995203197697,1.0007995203197697,0.9742507207994284,0.9975673115714511
2017-05-10,,,,,,,,1.0011990408950795,1.0011990408950795,0.9698075413644881,0.9971967451341827
2017-05-11,,,,,,,,1.0015984019174438,1.0015984019174438,0.975453051024417,0.997090857798308
2017-05-12,,,,,,,,1.00199760351425,1.00199760351425,0.9839395429396525,0.995340658912071
2017-05-15,,,,,,,,1.0007985627468639,1.0007985627468639,0.9880022755318288,0.9957647696049617
2017-05-16,,,,,,,,0.9995980825547871,0.9995980825547871,0.996594578624883,0.996029768544966
2017-05-17,,,,,,,,0.998396159477864,0.998396159477864,0.9911165245657563,0.9959767659478387
2017-05-18,,,,,,,,0.9971927900434476,0.9971927900434476,0.9876263491447135,0.9960297657358397
2017-05-19,,,,,,,,0.9959879707663392,0.9959879707663392,0.9893126749228764,0.9977757051041269
2017-05-22,,,,,,,,0.9951841122454389,0.9951841122454389,0.9914790425780399,0.997722795051217
2017-05-23,,,,,,,,0.9943796070161548,0.9943796070161548,0.9952609588852542,0.9975640396932236
2017-05-24,,,,,,,,0.9935744540370889,0.9935744540370889,0.9952551180537534,0.9974581915852585
2017-05-25,,,,,,,,0.992768652264325,0.992768652264325,1.0128959665587711,0.9975640284905875
2017-05-26,,,,,,,,0.9919622006514217,0.9919622006514217,1.0113932786725042,0.9964515046507908
2017-05-31,,,,,,,,0.9902792656127142,0.9902792656127142,1.0149576725251417,0.9965044791700471
2017-06-01,,,,,,,,0.9885934935291,0.9885934935291,1.016347141153456,0.9963985189051464
2017-06-02,,,,,,,,0.9869048748192046,0.9869048748192046,1.013126155124447,0.9955501176113345
2017-06-05,,,,,,,,0.9883213054141055,0.9883213054141055,1.008006155124447,0.9955501176113345
2017-06-06,,,,,,,,0.9897357325711069,0.9897357325711069,1.0149144943745787,0.9956561565276169
2017-06-07,,,,,,,,0.991148161949638,0.991148161949638,1.0265136760083116,0.996186070151696
2017-06-08,,,,,,,,0.9925585991851811,0.9925585991851811,1.0341267488141124,0.9963979906814974
2017-06-09,,,,,,,,0.9939670498894063,0.9939670498894063,1.038374309752211,0.9999351039747081
2017-06-12,,,,,,,,0.9943693025040483,0.9943693025040483,1.0378763226830885,0.9998823084517685
2017-06-13,,,,,,,,0.9947713933765856,0.9947713933765856,1.0400760452053999,1.0001989812759624
2017-06-14,,,,,,,,0.9951733226370356,0.9951733226370356,1.0267900440173818,1.0000934125243128
2017-06-15,,,,,,,,0.9955750904152599,0.9955750904152599,1.0249452190207116,1.0001989701323775
2017-06-16,,,,,,,,0.9959766968409627,0.9959766968409627,1.0220947830716842,1.0003045165992095
2017-06-19,,,,,,,,0.9959766968409627,0.9959766968409627,1.0319184301745383,1.0005683131593022
2017-06-20,,,,,,,,0.9959766968409627,0.9959766968409627,1.029893893238018,1.0007265660474174
2017-06-21,,,,,,,,0.9959766968409627,0.9959766968409627,1.041451993105352,1.0010429716794378
2017-06-22,,,,,,,,0.9959766968409627,0.9959766968409627,1.042114882970936,1.000937492010644
2017-06-23,,,,,,,,0.9959766968409627,0.9959766968409627,1.0510966875021375,1.0045109851001388
2017-06-26,,,,,,,,0.996177459739979,0.996177459739979,1.063421903077546,1.0050362227701846
2017-06-27,,,,,,,,0.9963781823413438,0.9963781823413438,1.0652261221745112,1.00540375401034
2017-06-28,,,,,,,,0.9965788646612316,0.9965788646612316,1.0573959880886075,1.0052462158073259
2017-06-29,,,,,,,,0.9967795067158062,0.9967795067158062,1.063572344038597,1.005351230246811
